Time,open,high,low,close,volume,value
2021-10-03 9:00,58238000,59390000,57250000,58567000,4489.39579,2.62002E+11
2021-10-04 9:00,58466000,60331000,57346000,60020000,6699.988769,3.92305E+11
2021-10-05 9:00,60020000,62500000,59547000,61666000,9846.156364,5.96248E+11
2021-10-06 9:00,61666000,67636000,61113000,67000000,13462.73769,8.64585E+11
2021-10-07 9:00,66998000,67290000,65265000,65500000,8828.334535,5.84192E+11
2021-10-08 9:00,65501000,68200000,65151000,65951000,8405.272394,5.59269E+11
2021-10-09 9:00,65951000,67731000,65659000,67057000,5042.252218,3.37727E+11
2021-10-10 9:00,67057000,69023000,66350000,67801000,5559.814423,3.75921E+11
2021-10-11 9:00,67801000,71600000,67547000,70921000,9404.748245,6.57472E+11
2021-10-12 9:00,70954000,71368000,67558000,69164000,8980.82152,6.28672E+11
2021-10-13 9:00,69188000,70700000,66865000,69857000,8568.727017,5.87848E+11
2021-10-14 9:00,69857000,71470000,69400000,69783000,6362.571096,4.47309E+11
2021-10-15 9:00,69784000,76721000,69420000,75688000,15661.24926,1.14545E+12
2021-10-16 9:00,75688000,76370000,73950000,74806000,7825.000512,5.89289E+11
2021-10-17 9:00,74806000,76200000,74008000,75933000,5403.948537,4.04991E+11
2021-10-18 9:00,75933000,77276000,74193000,76546000,8312.737819,6.32689E+11
2021-10-19 9:00,76541000,79285000,75925000,78776000,9018.170951,6.96402E+11
2021-10-20 9:00,78776000,81750000,78001000,79917000,14472.09742,1.15241E+12
2021-10-21 9:00,79919000,80811000,76324000,76396000,15551.93335,1.22537E+12
2021-10-22 9:00,76396000,77640000,74123000,74364000,11856.84444,9.03371E+11
2021-10-23 9:00,74350000,75580000,73247000,74830000,7080.042349,5.29341E+11
2021-10-24 9:00,74830000,75530000,73635000,74501000,6110.378599,4.54814E+11
2021-10-25 9:00,74501000,77024000,74210000,76200000,6856.57776,5.21225E+11
2021-10-26 9:00,76250000,76480000,73002000,73293000,8258.181432,6.19824E+11
2021-10-27 9:00,73293000,74200000,70180000,71845000,14503.82503,1.05362E+12
2021-10-28 9:00,71833000,74707000,71028000,73122000,8654.621479,6.30326E+11
2021-10-29 9:00,73028000,75405000,72676000,74568000,7156.549544,5.29148E+11
2021-10-30 9:00,74568000,74748000,72910000,73413000,6019.372636,4.43974E+11
2021-10-31 9:00,73428000,74502000,71551000,72391000,7515.24772,5.47625E+11
2021-11-01 9:00,72325000,73928000,71003000,72401000,6319.810246,4.598E+11
2021-11-02 9:00,72402000,75590000,72031000,74150000,7684.60605,5.67138E+11
2021-11-03 9:00,74106000,75141000,72500000,74600000,7931.12311,5.86147E+11
2021-11-04 9:00,74607000,74880000,73480000,73807000,5757.701988,4.2647E+11
2021-11-05 9:00,73807000,75000000,73490000,74121000,5520.423654,4.1071E+11
2021-11-06 9:00,74092000,74649000,73800000,74575000,3742.076714,2.7763E+11
2021-11-07 9:00,74576000,76700000,74481000,76536000,4447.009866,3.35634E+11
2021-11-08 9:00,76649000,81586000,76534000,81403000,9132.136668,7.26434E+11
2021-11-09 9:00,81402000,82700000,79987000,80857000,9216.260721,7.49642E+11
2021-11-10 9:00,80813000,82520000,78510000,79660000,13173.31626,1.05956E+12
2021-11-11 9:00,79663000,79732000,78543000,78917000,7167.44683,5.66787E+11
2021-11-12 9:00,78938000,79100000,76712000,78165000,7117.165348,5.55556E+11
2021-11-13 9:00,78165000,78770000,77120000,77867000,4350.104533,3.38563E+11
2021-11-14 9:00,77867000,79350000,77579000,79310000,3826.416588,3.00107E+11
2021-11-15 9:00,79323000,80250000,77330000,77602000,6972.545226,5.50662E+11
2021-11-16 9:00,77600000,77602000,73325000,73897000,12978.65608,9.72846E+11
2021-11-17 9:00,73897000,74712000,72000000,73935000,9918.319954,7.27534E+11
2021-11-18 9:00,73941000,74494000,70000000,70611000,15304.60881,1.11661E+12
2021-11-19 9:00,70602000,72376000,69150000,71813000,9106.098541,6.4466E+11
2021-11-20 9:00,71813000,74090000,71500000,73669000,5649.734126,4.10542E+11
2021-11-21 9:00,73669000,74200000,72695000,73047000,4787.876662,3.5069E+11
2021-11-22 9:00,73096000,73498000,70285000,70589000,7714.849067,5.53219E+11
2021-11-23 9:00,70589000,72200000,69556000,71802000,8493.899797,6.02133E+11
2021-11-24 9:00,71726000,72300000,70265000,71680000,6609.911551,4.68512E+11
2021-11-25 9:00,71689000,74136000,71220000,73171000,9049.174745,6.58197E+11
2021-11-26 9:00,73160000,73567000,68089000,68549000,12468.28912,8.83496E+11
2021-11-27 9:00,68550000,70276000,68140000,70039000,4865.737853,3.38382E+11
2021-11-28 9:00,70039000,72691000,68607000,72303000,5439.530304,3.80944E+11
2021-11-29 9:00,72255000,73166000,71298000,72240000,5965.745427,4.3125E+11
2021-11-30 9:00,72241000,73300000,70000000,70702000,8717.765862,6.23385E+11
2021-12-01 9:00,70771000,72850000,70500000,70936000,7443.529638,5.29662E+11
2021-12-02 9:00,70936000,71500000,69958000,70539000,10208.00313,7.19755E+11
2021-12-03 9:00,70563000,71189000,67034000,68053000,15061.77754,1.0536E+12
2021-12-04 9:00,68068000,68191000,56000000,62206000,28348.95914,1.75751E+12
2021-12-05 9:00,62178000,63297000,59685000,61877000,12124.69394,7.49189E+11
2021-12-06 9:00,61877000,63103000,59016000,62626000,11591.24846,7.03578E+11
2021-12-07 9:00,62632000,64120000,62316000,63204000,8054.477846,5.0944E+11
2021-12-08 9:00,63205000,63450000,60500000,62217000,7423.349233,4.62084E+11
2021-12-09 9:00,62217000,62499000,59200000,59425000,6985.125259,4.25035E+11
2021-12-10 9:00,59425000,61995000,59106000,59683000,7746.325035,4.66065E+11
2021-12-11 9:00,59749000,61538000,59500000,61427000,3629.53677,2.19745E+11
2021-12-12 9:00,61414000,62887000,60904000,62049000,3665.345632,2.2624E+11
2021-12-13 9:00,61995000,62190000,58158000,58626000,7453.74091,4.47421E+11
2021-12-14 9:00,58626000,60150000,57347000,59930000,7199.357764,4.21931E+11
2021-12-15 9:00,59909000,62150000,58055000,61198000,10234.38989,6.1421E+11
2021-12-16 9:00,61196000,61660000,59500000,59817000,7807.696187,4.73845E+11
2021-12-17 9:00,59820000,60198000,57400000,58086000,8991.835833,5.29379E+11
2021-12-18 9:00,58110000,58867000,57207000,58402000,5479.583915,3.18308E+11
2021-12-19 9:00,58438000,59864000,58071000,58329000,5945.750016,3.4983E+11
2021-12-20 9:00,58329000,58616000,56917000,58011000,6685.605334,3.85841E+11
2021-12-21 9:00,57980000,60650000,57500000,60023000,6637.670907,3.94353E+11
2021-12-22 9:00,60023000,60772000,59605000,59753000,5773.963745,3.47172E+11
2021-12-23 9:00,59759000,61925000,59120000,61490000,6471.529895,3.89082E+11
2021-12-24 9:00,61490000,62850000,61250000,61939000,5243.54315,3.2569E+11
2021-12-25 9:00,61939000,62500000,61107000,61177000,3730.367984,2.3068E+11
2021-12-26 9:00,61177000,61939000,60288000,61467000,4350.543669,2.6503E+11
2021-12-27 9:00,61467000,62500000,60934000,61508000,5287.225194,3.25512E+11
2021-12-28 9:00,61470000,61508000,57912000,58274000,7303.087277,4.3662E+11
2021-12-29 9:00,58261000,58763000,56650000,57089000,8037.999545,4.65099E+11
2021-12-30 9:00,57089000,58233000,56400000,57200000,5506.789813,3.15379E+11
2021-12-31 9:00,57233000,58812000,56233000,56784000,4959.970086,2.85728E+11
2022-01-01 9:00,56784000,58271000,56762000,57915000,2628.145965,1.51065E+11
2022-01-02 9:00,57915000,58300000,57100000,57531000,3567.505712,2.05291E+11
2022-01-03 9:00,57540000,57749000,56133000,56641000,6304.958564,3.60063E+11
2022-01-04 9:00,56640000,57685000,56000000,56023000,6053.445802,3.42513E+11
2022-01-05 9:00,56023000,57100000,52701000,53854000,9296.798714,5.15277E+11
2022-01-06 9:00,53854000,54300000,52388000,53239000,6389.079302,3.39631E+11
2022-01-07 9:00,53240000,53358000,50900000,51449000,7509.108093,3.89528E+11
2022-01-08 9:00,51449000,52709000,50829000,52142000,4171.096458,2.15424E+11
2022-01-09 9:00,52142000,52600000,51144000,51678000,3369.09509,1.7487E+11
2022-01-10 9:00,51672000,51999000,48897000,51246000,7955.460111,4.02571E+11
2022-01-11 9:00,51255000,52493000,50408000,52307000,5812.218052,2.98676E+11
2022-01-12 9:00,52306000,53945000,51800000,53349000,5617.866428,2.96493E+11
2022-01-13 9:00,53349000,53940000,51809000,51885000,5468.015911,2.89837E+11
2022-01-14 9:00,51885000,52691000,51010000,52230000,5030.186536,2.61086E+11
2022-01-15 9:00,52230000,52891000,51878000,52357000,2595.049411,1.35658E+11
2022-01-16 9:00,52357000,52634000,51948000,52165000,2131.428819,1.11417E+11
2022-01-17 9:00,52165000,52300000,50822000,51436000,3104.237631,1.60684E+11
2022-01-18 9:00,51435000,51600000,50192000,51179000,3894.697552,1.97997E+11
2022-01-19 9:00,51183000,51395000,49988000,50333000,4815.617545,2.4335E+11
2022-01-20 9:00,50333000,52361000,49575000,49648000,6914.680876,3.50489E+11
2022-01-21 9:00,49600000,50001000,44600000,45316000,13031.22269,6.14895E+11
2022-01-22 9:00,45316000,45622000,42629000,43375000,12317.48527,5.42097E+11
2022-01-23 9:00,43376000,44500000,42725000,44253000,6165.208729,2.6929E+11
2022-01-24 9:00,44255000,45600000,40871000,44731000,10984.73258,4.68863E+11
2022-01-25 9:00,44764000,45572000,43511000,44909000,6937.037407,3.0848E+11
2022-01-26 9:00,44905000,47460000,44520000,45100000,10144.39443,4.65503E+11
2022-01-27 9:00,45100000,45844000,43786000,45809000,7488.144801,3.35013E+11
2022-01-28 9:00,45800000,46890000,45060000,46588000,5565.154275,2.54763E+11
2022-01-29 9:00,46592000,47746000,46180000,47146000,3980.167762,1.86286E+11
2022-01-30 9:00,47144000,47500000,46498000,47208000,2868.985234,1.35027E+11
2022-01-31 9:00,47208000,47647000,45624000,47266000,4554.265206,2.11275E+11
2022-02-01 9:00,47304000,48270000,46869000,47760000,3944.00161,1.87435E+11
2022-02-02 9:00,47784000,47900000,45401000,45517000,4684.820468,2.19281E+11
2022-02-03 9:00,45518000,45900000,44770000,45835000,3279.737875,1.48839E+11
2022-02-04 9:00,45835000,50843000,45500000,50633000,7451.464651,3.55675E+11
2022-02-05 9:00,50613000,51488000,50216000,50788000,5618.422204,2.85442E+11
2022-02-06 9:00,50788000,52022000,50400000,51732000,4046.196215,2.06661E+11
2022-02-07 9:00,51678000,54110000,51084000,53511000,6414.990458,3.37554E+11
2022-02-08 9:00,53511000,55321000,52325000,53651000,10799.76839,5.78845E+11
2022-02-09 9:00,53651000,54000000,52560000,53660000,5006.3985,2.66604E+11
2022-02-10 9:00,53659000,55380000,52604000,53123000,9079.394423,4.88428E+11
2022-02-11 9:00,53040000,53364000,51300000,51882000,6124.946917,3.2148E+11
2022-02-12 9:00,51875000,52299000,50835000,51597000,4680.16805,2.4162E+11
2022-02-13 9:00,51619000,52190000,51400000,51550000,2737.452447,1.41796E+11
2022-02-14 9:00,51550000,52041000,50744000,51586000,4253.627936,2.18529E+11
2022-02-15 9:00,51586000,53998000,51462000,53832000,4794.469464,2.54795E+11
2022-02-16 9:00,53835000,53842000,52769000,53298000,4581.974596,2.44557E+11
2022-02-17 9:00,53298000,53540000,49203000,49376000,7615.709132,3.92342E+11
2022-02-18 9:00,49376000,50199000,48369000,49015000,5516.161741,2.72065E+11
2022-02-19 9:00,49004000,49250000,48271000,49035000,2902.286285,1.4153E+11
2022-02-20 9:00,49035000,49038000,46650000,47131000,5524.9488,2.6193E+11
2022-02-21 9:00,47133000,48128000,45147000,45450000,7886.296025,3.67962E+11
2022-02-22 9:00,45450000,46693000,44746000,46474000,5478.021736,2.49721E+11
2022-02-23 9:00,46500000,47530000,45293000,45543000,6323.317763,2.94355E+11
2022-02-24 9:00,45483000,48000000,42580000,46927000,15361.05926,6.77428E+11
2022-02-25 9:00,46854000,48500000,46555000,47831000,7745.363798,3.67693E+11
2022-02-26 9:00,47830000,49010000,47200000,47809000,4412.336896,2.11662E+11
2022-02-27 9:00,47850000,48576000,45695000,46358000,5879.515341,2.7826E+11
2022-02-28 9:00,46363000,53089000,46086000,52332000,10346.17939,5.10345E+11
2022-03-01 9:00,52332000,54777000,52004000,53790000,10899.50681,5.80017E+11
2022-03-02 9:00,53789000,54829000,52789000,53359000,7651.796389,4.10042E+11
2022-03-03 9:00,53359000,53710000,51219000,51842000,5670.325737,2.98404E+11
2022-03-04 9:00,51875000,51952000,48071000,48450000,8201.726987,4.1165E+11
2022-03-05 9:00,48450000,48866000,47814000,48605000,4946.117104,2.38916E+11
2022-03-06 9:00,48610000,49024000,47260000,47745000,4817.157461,2.31568E+11
2022-03-07 9:00,47782000,48890000,46525000,47415000,6885.298741,3.27978E+11
2022-03-08 9:00,47364000,48800000,47290000,48213000,4764.739534,2.29182E+11
2022-03-09 9:00,48213000,52300000,48153000,51570000,9356.854304,4.79358E+11
2022-03-10 9:00,51571000,51844000,48291000,48917000,10019.04392,4.94329E+11
2022-03-11 9:00,48931000,49941000,47802000,48315000,7089.912741,3.45465E+11
2022-03-12 9:00,48314000,49098000,48202000,48500000,2697.302198,1.31419E+11
2022-03-13 9:00,48500000,48904000,47310000,47510000,4109.285912,1.98434E+11
2022-03-14 9:00,47500000,49515000,47186000,49171000,6352.923551,3.06727E+11
2022-03-15 9:00,49212000,49383000,47781000,48640000,5609.768747,2.71852E+11
2022-03-16 9:00,48609000,51307000,48402000,50389000,12621.47056,6.28483E+11
2022-03-17 9:00,50392000,51099000,49647000,50069000,6441.900307,3.23349E+11
2022-03-18 9:00,50069000,51220000,49423000,50770000,6364.186934,3.1912E+11
2022-03-19 9:00,50736000,51300000,50615000,51245000,5016.392418,2.55391E+11
2022-03-20 9:00,51245000,51350000,50001000,50462000,4050.028652,2.05914E+11
2022-03-21 9:00,50471000,50756000,49832000,50128000,4418.71583,2.21912E+11
2022-03-22 9:00,50128000,52396000,50013000,51704000,8395.367481,4.33481E+11
2022-03-23 9:00,51689000,52232000,51118000,52138000,5293.402954,2.73158E+11
2022-03-24 9:00,52138000,53416000,51800000,52966000,7289.941854,3.82789E+11
2022-03-25 9:00,52907000,54450000,52700000,53791000,5670.827515,3.03815E+11
2022-03-26 9:00,53836000,54241000,53402000,53902000,3333.058744,1.79589E+11
2022-03-27 9:00,53888000,56201000,53674000,55949000,5341.023716,2.92027E+11
2022-03-28 9:00,55936000,57678000,55827000,56914000,6374.435146,3.61569E+11
2022-03-29 9:00,56900000,57540000,56390000,56985000,6629.178471,3.78907E+11
2022-03-30 9:00,56985000,57100000,56015000,56620000,4136.114493,2.34529E+11
2022-03-31 9:00,56594000,57227000,55230000,55352000,5141.563266,2.90425E+11
2022-04-01 9:00,55331000,56790000,54246000,56369000,6752.645356,3.7377E+11
2022-04-02 9:00,56326000,57350000,55831000,56050000,3882.902028,2.19804E+11
2022-04-03 9:00,56006000,57500000,55830000,56639000,3818.056037,2.16198E+11
2022-04-04 9:00,56596000,57300000,55510000,57055000,5916.740186,3.33785E+11
2022-04-05 9:00,57069000,57645000,56070000,56155000,4627.208651,2.62969E+11
2022-04-06 9:00,56195000,56323000,53034000,53072000,6776.518826,3.71678E+11
2022-04-07 9:00,53072000,54340000,52754000,53814000,5354.289371,2.87116E+11
2022-04-08 9:00,53813000,54700000,52798000,52934000,5123.922396,2.7608E+11
2022-04-09 9:00,52934000,53355000,52754000,53258000,2253.816753,1.19523E+11
2022-04-10 9:00,53295000,53950000,52462000,52819000,2289.320776,1.21721E+11
2022-04-11 9:00,52799000,53060000,50010000,50050000,5382.92605,2.77984E+11
2022-04-12 9:00,50050000,51195000,49608000,50577000,4730.164656,2.38179E+11
2022-04-13 9:00,50577000,51947000,49936000,51700000,3335.413278,1.69541E+11
2022-04-14 9:00,51645000,51942000,50000000,50245000,3240.368356,1.65648E+11
2022-04-15 9:00,50275000,51286000,50079000,50850000,2259.858439,1.13924E+11
2022-04-16 9:00,50807000,51100000,50251000,50567000,1285.878108,65131786308
2022-04-17 9:00,50567000,50698000,49851000,49962000,1643.271089,82769167198
2022-04-18 9:00,49962000,51290000,48626000,50839000,3977.644332,1.97866E+11
2022-04-19 9:00,50768000,51904000,50550000,51458000,2813.977539,1.44034E+11
2022-04-20 9:00,51459000,52326000,51015000,51388000,2789.563537,1.44037E+11
2022-04-21 9:00,51436000,53075000,50250000,50805000,4540.571121,2.35868E+11
2022-04-22 9:00,50805000,51000000,49526000,49937000,3309.37627,1.66518E+11
2022-04-23 9:00,49937000,50290000,49466000,49742000,1905.146898,94878858639
2022-04-24 9:00,49723000,50211000,49300000,49620000,1658.617408,82647094726
2022-04-25 9:00,49620000,50993000,48600000,50614000,4209.037602,2.08006E+11
2022-04-26 9:00,50614000,51193000,48300000,48777000,4171.124098,2.07571E+11
2022-04-27 9:00,48718000,50100000,48568000,49954000,2774.396468,1.36962E+11
2022-04-28 9:00,49954000,51299000,49666000,50580000,3157.489825,1.59374E+11
2022-04-29 9:00,50580000,50829000,49412000,49731000,2848.957459,1.42344E+11
2022-04-30 9:00,49731000,49953000,49243000,49283000,2078.698534,1.03248E+11
2022-05-01 9:00,49283000,49620000,48500000,49383000,2882.99454,1.41631E+11
2022-05-02 9:00,49383000,50210000,49110000,49520000,2614.56356,1.29932E+11
2022-05-03 9:00,49501000,49678000,48638000,48777000,2755.309315,1.35667E+11
2022-05-04 9:00,48772000,50999000,48722000,50616000,3904.11622,1.9473E+11
2022-05-05 9:00,50631000,50832000,47048000,47647000,6259.7612,3.04845E+11
2022-05-06 9:00,47650000,47800000,46210000,47031000,4073.145828,1.91195E+11
2022-05-07 9:00,47030000,47130000,46054000,46507000,1727.395058,80649441506
2022-05-08 9:00,46507000,46515000,44624000,44770000,4109.81944,1.86618E+11
2022-05-09 9:00,44763000,45037000,40719000,41002000,8307.106093,3.56444E+11
2022-05-10 9:00,41000000,43110000,40150000,41046000,12076.37493,5.01967E+11
2022-05-11 9:00,41044000,43980000,39088000,40290000,31967.29719,1.32877E+12
2022-05-12 9:00,40263000,41178000,37000000,39243000,23389.06343,9.11518E+11
2022-05-13 9:00,39246000,41324000,38777000,39270000,12398.9188,4.98374E+11
2022-05-14 9:00,39270000,40243000,38400000,39967000,5512.19562,2.17009E+11
2022-05-15 9:00,39967000,41000000,39270000,40906000,4277.655034,1.70673E+11
2022-05-16 9:00,40902000,40940000,38620000,39256000,5678.833853,2.2437E+11
2022-05-17 9:00,39260000,39900000,38416000,39259000,5356.753182,2.10536E+11
2022-05-18 9:00,39260000,39464000,37001000,37099000,6367.45223,2.43087E+11
2022-05-19 9:00,37100000,39085000,37000000,38780000,6407.341868,2.42975E+11
2022-05-20 9:00,38781000,39298000,37267000,37762000,5865.610376,2.2527E+11
2022-05-21 9:00,37798000,38253000,37558000,38037000,2813.64815,1.06779E+11
2022-05-22 9:00,38037000,39150000,37886000,38933000,3336.520707,1.28578E+11
2022-05-23 9:00,38933000,39220000,37209000,37436000,4947.221049,1.90335E+11
2022-05-24 9:00,37436000,38000000,36725000,37827000,3823.785368,1.42911E+11
2022-05-25 9:00,37827000,38360000,37558000,37935000,3871.091337,1.47138E+11
2022-05-26 9:00,37937000,38230000,36394000,37662000,5202.304333,1.95505E+11
2022-05-27 9:00,37662000,37889000,36413000,36837000,4373.885371,1.62037E+11
2022-05-28 9:00,36862000,37373000,36613000,37034000,1931.845973,71361163244
2022-05-29 9:00,37033000,37620000,36825000,37380000,1712.650146,63691223301
2022-05-30 9:00,37415000,39989000,37230000,39550000,5467.460037,2.11275E+11
2022-05-31 9:00,39527000,40600000,39300000,39923000,6442.979981,2.56308E+11
2022-06-01 9:00,39927000,40150000,37500000,37880000,6304.814273,2.45744E+11
2022-06-02 9:00,37880000,38680000,37558000,38392000,2899.345673,1.10237E+11
2022-06-03 9:00,38393000,38630000,37378000,37851000,3606.94747,1.37239E+11
2022-06-04 9:00,37852000,38100000,37666000,37916000,1401.312285,53025106658
2022-06-05 9:00,37916000,38300000,37608000,37972000,1320.221687,49985999685
2022-06-06 9:00,37974000,39952000,37966000,39532000,4372.224579,1.72042E+11
2022-06-07 9:00,39532000,39797000,37500000,39398000,7886.332468,3.0325E+11
2022-06-08 9:00,39366000,39599000,38128000,38581000,5152.829444,1.9935E+11
2022-06-09 9:00,38581000,38800000,38150000,38256000,2945.150783,1.13235E+11
2022-06-10 9:00,38265000,38850000,37470000,37611000,4429.214789,1.68289E+11
2022-06-11 9:00,37613000,37990000,36680000,37058000,4509.661188,1.67988E+11
2022-06-12 9:00,37061000,37157000,34700000,34718000,6146.331874,2.1986E+11
2022-06-13 9:00,34718000,35050000,28960000,29372000,21092.0642,6.68026E+11
2022-06-14 9:00,29373000,30205000,27412000,28829000,19487.81541,5.61773E+11
2022-06-15 9:00,28828000,29566000,26694000,29253000,20040.69089,5.59001E+11
2022-06-16 9:00,29235000,29622000,26718000,26898000,10897.12712,3.05926E+11
2022-06-17 9:00,26900000,27920000,26573000,27010000,8254.74721,2.24343E+11
2022-06-18 9:00,27010000,27345000,24000000,25093000,17021.37138,4.33108E+11
2022-06-19 9:00,25096000,26943000,23800000,26642000,15039.09542,3.81029E+11
2022-06-20 9:00,26666000,27184000,25599000,26643000,12451.16444,3.29953E+11
2022-06-21 9:00,26643000,27970000,26476000,26967000,10207.59721,2.7847E+11
2022-06-22 9:00,26967000,27160000,25950000,26193000,7880.698109,2.09448E+11
2022-06-23 9:00,26180000,27489000,26105000,27419000,11674.89802,3.13542E+11
2022-06-24 9:00,27419000,27900000,26975000,27597000,13388.89575,3.6752E+11
2022-06-25 9:00,27592000,27989000,27258000,27832000,6225.328283,1.72244E+11
2022-06-26 9:00,27837000,28350000,27415000,27460000,5447.101318,1.51631E+11
2022-06-27 9:00,27475000,27850000,26800000,27039000,5752.807181,1.57292E+11
2022-06-28 9:00,27033000,27456000,26470000,26547000,5406.36167,1.45709E+11
2022-06-29 9:00,26553000,26800000,26163000,26548000,9223.202521,2.43859E+11
2022-06-30 9:00,26572000,26609000,24776000,26003000,11478.34481,2.92543E+11
2022-07-01 9:00,25999000,27110000,25100000,25556000,10667.06531,2.76373E+11
2022-07-02 9:00,25576000,25700000,25180000,25463000,3585.127254,91226992258
2022-07-03 9:00,25465000,25870000,25000000,25422000,4004.472955,1.01636E+11
2022-07-04 9:00,25454000,26560000,25150000,26399000,6263.456445,1.61103E+11
2022-07-05 9:00,26399000,27269000,25580000,26548000,8426.868583,2.21922E+11
2022-07-06 9:00,26523000,27084000,26131000,26954000,5929.702977,1.57481E+11
2022-07-07 9:00,26953000,28347000,26600000,28115000,8756.639876,2.39027E+11
2022-07-08 9:00,28129000,29084000,27800000,28241000,10799.53961,3.07025E+11
2022-07-09 9:00,28241000,28600000,27915000,28200000,4557.639274,1.28524E+11
2022-07-10 9:00,28199000,28222000,27181000,27317000,5010.69691,1.38734E+11
2022-07-11 9:00,27317000,27327000,26400000,26460000,5812.765697,1.56475E+11
2022-07-12 9:00,26474000,26565000,25650000,25723000,5167.365294,1.35295E+11
2022-07-13 9:00,25723000,26759000,25200000,26611000,8364.967594,2.16442E+11
2022-07-14 9:00,26604000,27500000,26103000,27135000,6982.831754,1.86299E+11
2022-07-15 9:00,27140000,27899000,26914000,27518000,6257.933136,1.71512E+11
2022-07-16 9:00,27496000,28387000,27114000,27857000,5336.108806,1.47798E+11
2022-07-17 9:00,27856000,28481000,27453000,27505000,6347.366046,1.7777E+11
2022-07-18 9:00,27505000,29613000,27450000,29322000,13859.74528,3.98301E+11
2022-07-19 9:00,29322000,31050000,28476000,30660000,14595.94786,4.32242E+11
2022-07-20 9:00,30646000,31831000,30128000,30505000,12434.44376,3.85273E+11
2022-07-21 9:00,30500000,30849000,29621000,30415000,10664.60764,3.22028E+11
2022-07-22 9:00,30415000,31201000,29874000,30080000,7607.908909,2.32744E+11
2022-07-23 9:00,30077000,30272000,29214000,29722000,5699.598361,1.69985E+11
2022-07-24 9:00,29704000,30195000,29498000,29818000,5186.691596,1.54939E+11
2022-07-25 9:00,29818000,29938000,28500000,28555000,8196.410471,2.38652E+11
2022-07-26 9:00,28555000,28633000,27716000,28401000,6394.874999,1.79987E+11
2022-07-27 9:00,28401000,30492000,28165000,30202000,8326.594453,2.42209E+11
2022-07-28 9:00,30200000,31573000,29850000,31217000,10600.62751,3.24567E+11
2022-07-29 9:00,31217000,31990000,30965000,31404000,9751.911398,3.06877E+11
2022-07-30 9:00,31402000,32500000,31171000,31281000,7360.059756,2.34009E+11
2022-07-31 9:00,31270000,31775000,30714000,30751000,7085.408944,2.21747E+11
2022-08-01 9:00,30750000,31099000,30392000,30851000,6632.833037,2.0397E+11
2022-08-02 9:00,30851000,31141000,30246000,30754000,7603.47583,2.32698E+11
2022-08-03 9:00,30754000,31467000,30509000,30708000,6104.358089,1.8872E+11
2022-08-04 9:00,30708000,30980000,30159000,30315000,5092.111161,1.5603E+11
2022-08-05 9:00,30318000,30990000,30261000,30767000,5525.870434,1.69448E+11
2022-08-06 9:00,30767000,30843000,30509000,30534000,2650.633559,81425112952
2022-08-07 9:00,30534000,30899000,30440000,30685000,2514.515032,77019180216
2022-08-08 9:00,30695000,31925000,30680000,31459000,5716.184413,1.79949E+11
2022-08-09 9:00,31435000,31743000,30570000,30997000,5607.512683,1.74858E+11
2022-08-10 9:00,30997000,32073000,30522000,31583000,8806.557975,2.76307E+11
2022-08-11 9:00,31583000,32879000,31581000,31770000,9244.456851,2.98864E+11
2022-08-12 9:00,31770000,32450000,31590000,32368000,8387.043922,2.67506E+11
2022-08-13 9:00,32368000,32957000,32260000,32562000,4388.330322,1.43161E+11
2022-08-14 9:00,32562000,33197000,32310000,32544000,6387.198266,2.08972E+11
2022-08-15 9:00,32544000,33450000,32139000,32445000,6914.807593,2.26009E+11
2022-08-16 9:00,32435000,32600000,31865000,32082000,4179.746422,1.34649E+11
2022-08-17 9:00,32082000,32600000,31334000,31547000,5812.249277,1.85426E+11
2022-08-18 9:00,31547000,31779000,31484000,31720000,2950.437734,93394051416
2022-08-19 9:00,31720000,31739000,28612000,28678000,11796.61947,3.54714E+11
2022-08-20 9:00,28678000,29429000,28616000,29340000,5295.311618,1.54372E+11
2022-08-21 9:00,29350000,29760000,29016000,29459000,3786.406886,1.11314E+11
2022-08-22 9:00,29458000,29554000,28857000,29260000,4297.803752,1.25495E+11
2022-08-23 9:00,29261000,29528000,28701000,29307000,3763.613823,1.09821E+11
2022-08-24 9:00,29287000,29695000,28950000,29104000,3125.560121,91431871249
2022-08-25 9:00,29103000,29500000,29036000,29300000,3452.121992,1.01202E+11
2022-08-26 9:00,29299000,29655000,27790000,27969000,7729.246705,2.22906E+11
2022-08-27 9:00,27954000,28150000,27510000,27739000,3125.256463,86963182787
2022-08-28 9:00,27739000,27878000,27090000,27099000,2480.823587,68413346183
2022-08-29 9:00,27098000,28066000,27094000,27792000,3709.534914,1.02229E+11
2022-08-30 9:00,27792000,28150000,27155000,27314000,4229.547371,1.17154E+11
2022-08-31 9:00,27314000,27957000,27286000,27530000,3677.299074,1.01806E+11
2022-09-01 9:00,27521000,27773000,27100000,27636000,3585.511308,98555665887
2022-09-02 9:00,27636000,28000000,27312000,27571000,3667.657605,1.01532E+11
2022-09-03 9:00,27562000,27704000,27286000,27447000,1868.628942,51373788620
2022-09-04 9:00,27440000,27590000,27200000,27528000,1823.704029,49935020084
2022-09-05 9:00,27529000,27599000,27223000,27309000,3528.468201,96597927686
2022-09-06 9:00,27309000,27690000,26203000,26361000,8145.676585,2.20653E+11
2022-09-07 9:00,26361000,27064000,26198000,26810000,5757.559321,1.52753E+11
2022-09-08 9:00,26811000,27042000,26601000,26887000,4259.432445,1.143E+11
2022-09-09 9:00,26887000,29616000,26864000,29350000,9802.804138,2.79964E+11
