Time,open,high,low,close,volume,change
2002-07-26,716.97,722.92,688.68,697.84,964888076,-0.0355
2002-07-29,704.08,707.98,694.95,700.35,1983859224,0.0036
2002-07-30,722.58,731.31,722.23,724.08,1415779755,0.0339
2002-07-31,725.03,727.58,717.42,717.99,1956029483,-0.0084
2002-08-01,720.99,721.31,702.44,707.8,1385222763,-0.014199999999999999
2002-08-02,693.95,704.09,689.38,700.68,1611173811,-0.0101
2002-08-05,690.77,692.12,672.59,675.76,1645395909,-0.0356
2002-08-06,660.94,674.76,660.94,673.78,1421847561,-0.0029
2002-08-07,685.06,689.45,677.63,679.37,1028879579,0.0083
2002-08-08,684.4,687.53,677.85,684.49,981676167,0.0075
2002-08-09,699.09,705.75,691.87,692.45,1457247766,0.0116
2002-08-12,693.99,702.83,692.48,695.39,827067736,0.0042
2002-08-13,695.14,708.71,693.31,708.63,803033285,0.019
2002-08-14,699.29,713.72,697.74,711.24,862480277,0.0037
2002-08-16,724.33,729.21,715.98,718.29,796053942,0.009899999999999999
2002-08-19,722.85,729.05,713.3,717.58,1144882422,-0.001
2002-08-20,732.62,740.25,730.69,736.7,1700652993,0.026600000000000002
2002-08-21,734.42,746.51,731.45,745.12,1508209198,0.011399999999999999
2002-08-22,749.3,752.43,743.34,745.75,1315689206,0.0008
2002-08-23,748.1,753.5,738.81,740.51,824173984,-0.006999999999999999
2002-08-26,731.82,737.3,730.37,734.79,685231450,-0.0077
2002-08-27,737.09,737.51,723.49,724.17,699629146,-0.014499999999999999
2002-08-28,718.35,732.11,718.35,724.05,652832940,-0.0002
2002-08-29,720.56,724.94,717.04,724.94,1105447193,0.0012
2002-08-30,726.25,736.4,721.02,736.4,805516211,0.0158
2002-09-02,739.84,751.98,738.09,751.98,673331024,0.0212
2002-09-03,752.86,755.44,740.41,740.59,780361841,-0.0151
2002-09-04,726.58,728.87,717.09,723.05,593329764,-0.023700000000000002
2002-09-05,730.97,731.26,720.74,720.98,578390319,-0.0029
2002-09-06,716.25,720.15,707.21,708.73,655078710,-0.017
2002-09-09,714.58,716.72,696.15,697.89,904301168,-0.015300000000000001
2002-09-10,701.67,713.3,701.67,713.3,636420191,0.022099999999999998
2002-09-11,717.97,726.26,716.34,724.71,582442336,0.016
2002-09-12,725.43,739.22,722.84,739.22,688102104,0.02
2002-09-13,726.13,727.43,716.49,718.17,1242204650,-0.0285
2002-09-16,721.45,721.71,700.75,704.38,839562142,-0.0192
2002-09-17,715.16,726.84,709.73,726.8,662836164,0.0318
2002-09-18,708.06,710.0,699.77,703.87,568574060,-0.0315
2002-09-19,705.11,715.16,702.02,704.12,439798918,0.0004
2002-09-23,692.14,693.26,677.17,679.43,488582765,-0.0351
2002-09-24,667.21,677.75,665.98,672.28,582653320,-0.0105
2002-09-25,669.36,669.73,651.93,657.96,504471361,-0.0213
2002-09-26,672.91,676.42,659.2,662.41,624147281,0.0068000000000000005
2002-09-27,665.2,672.26,660.53,663.72,1083853649,0.002
2002-09-30,645.28,648.84,639.74,646.42,505725995,-0.026099999999999998
2002-10-01,637.81,652.24,637.77,652.13,481474165,0.0088
2002-10-02,666.77,666.97,646.45,648.1,755568263,-0.0062
2002-10-04,642.43,654.7,638.0,650.92,777589120,0.0044
2002-10-07,644.32,644.32,627.16,627.4,605891380,-0.0361
2002-10-08,626.09,634.84,623.06,634.84,581087032,0.011899999999999999
2002-10-09,637.01,637.01,618.75,619.94,568193834,-0.0235
2002-10-10,610.68,613.97,584.04,584.04,680107413,-0.0579
2002-10-11,602.88,604.47,576.49,587.51,690062312,0.0059
2002-10-14,604.43,617.16,603.8,614.27,585670521,0.0455
2002-10-15,620.76,634.44,613.09,629.57,793237491,0.024900000000000002
2002-10-16,641.12,641.58,631.37,636.25,1207442370,0.0106
2002-10-17,633.46,647.79,625.67,644.66,1290310512,0.0132
2002-10-18,660.67,674.19,657.03,670.79,1160610613,0.0405
2002-10-21,666.51,668.31,652.67,652.67,1622877852,-0.027000000000000003
2002-10-22,665.54,665.85,632.45,639.27,1094948138,-0.020499999999999997
2002-10-23,640.56,657.54,631.24,657.43,1703736764,0.028399999999999998
2002-10-24,661.47,666.21,650.7,654.98,1678859248,-0.0037
2002-10-25,646.1,662.32,646.09,655.88,1017029816,0.0014000000000000002
2002-10-28,666.96,680.07,664.54,678.14,1248923003,0.0339
2002-10-29,675.09,682.81,672.47,673.18,1643543861,-0.0073
2002-10-30,672.43,672.83,651.86,658.03,1356098608,-0.0225
2002-10-31,664.8,670.18,653.11,658.92,1038910407,0.0014000000000000002
2002-11-01,652.34,657.12,646.15,647.65,829022536,-0.0171
2002-11-04,661.24,672.68,658.0,672.68,1720024149,0.038599999999999995
2002-11-05,672.72,674.65,660.97,664.9,1263958835,-0.0116
2002-11-06,673.94,683.36,672.5,682.56,1257734280,0.026600000000000002
2002-11-07,678.76,688.47,674.34,681.27,852319043,-0.0019
2002-11-08,668.06,674.87,664.24,674.85,693831329,-0.009399999999999999
2002-11-11,669.16,669.16,654.65,657.78,672687554,-0.0253
2002-11-12,644.67,656.6,643.39,654.43,907884368,-0.0051
2002-11-13,656.13,658.5,646.76,653.85,727446201,-0.0009
2002-11-14,656.41,659.73,650.45,652.15,640960566,-0.0026
2002-11-15,669.15,673.5,665.34,672.95,1059452515,0.0319
2002-11-18,672.92,678.12,665.63,667.13,671426880,-0.0086
2002-11-19,663.35,672.7,663.13,671.44,1511451698,0.006500000000000001
2002-11-20,669.18,682.83,666.71,682.0,1134261403,0.015700000000000002
2002-11-21,695.37,699.29,689.86,690.38,862131436,0.0123
2002-11-22,703.98,704.38,692.49,692.87,737549580,0.0036
2002-11-25,695.48,706.82,694.98,705.86,1486753486,0.0187
2002-11-26,705.94,707.21,697.39,702.27,1445122946,-0.0051
2002-11-27,694.69,709.12,694.51,708.07,706906714,0.0083
2002-11-28,719.33,725.6,713.67,714.54,795972685,0.0091
2002-11-29,719.46,724.8,713.01,724.8,713328739,0.0144
2002-12-02,724.99,731.47,719.95,730.16,741233432,0.0074
2002-12-03,730.74,737.7,726.89,736.57,924637811,0.0088
2002-12-04,724.72,725.25,713.2,714.5,675223595,-0.03
2002-12-05,715.73,722.79,708.45,722.76,572612789,0.0116
2002-12-06,716.13,723.09,712.62,718.09,677446677,-0.006500000000000001
2002-12-09,720.22,722.45,705.67,709.11,956291314,-0.0125
2002-12-10,696.65,705.43,695.34,702.44,742219020,-0.009399999999999999
2002-12-11,705.26,707.53,695.86,698.61,816287521,-0.0055000000000000005
2002-12-12,702.91,715.38,701.6,715.38,1174456334,0.024
2002-12-13,709.83,711.56,701.56,708.13,579527033,-0.0101
2002-12-16,698.54,700.48,690.81,692.42,859630987,-0.0222
2002-12-17,703.75,705.56,701.95,704.49,1135841793,0.0174
2002-12-18,698.75,711.81,695.56,709.22,1236821804,0.0067
2002-12-20,705.05,712.5,702.62,709.44,901070162,0.0003
2002-12-23,711.72,713.32,690.23,691.38,742898929,-0.0255
2002-12-24,688.24,692.07,673.98,677.82,728621125,-0.0196
2002-12-26,674.4,679.47,667.1,671.89,775641795,-0.0087
2002-12-27,658.23,668.1,655.69,656.92,798036551,-0.0223
2002-12-30,652.07,652.07,613.76,627.55,650409824,-0.0447
2003-01-02,633.03,637.1,623.75,635.17,742864455,0.0121
2003-01-03,651.59,662.4,649.62,661.1,1005749532,0.0408
2003-01-06,665.1,667.71,657.61,666.71,721798375,0.0085
2003-01-07,679.0,679.3,652.14,652.2,690116512,-0.0218
2003-01-08,655.97,660.39,650.93,651.72,604873252,-0.0007000000000000001
2003-01-09,643.5,644.43,630.4,630.4,627178273,-0.0327
2003-01-10,643.28,644.48,618.68,628.36,700708607,-0.0032
2003-01-13,627.01,648.06,624.46,648.06,847846387,0.031400000000000004
2003-01-14,645.66,652.63,639.91,650.05,712860733,0.0031
2003-01-15,656.23,659.05,643.52,648.29,582278285,-0.0027
2003-01-16,639.56,649.54,635.79,648.69,484260514,0.0006
2003-01-17,640.31,649.1,636.46,636.46,640387611,-0.0189
2003-01-20,627.78,634.91,626.41,634.5,480825000,-0.0031
2003-01-21,635.67,636.04,624.46,632.86,470957121,-0.0026
2003-01-22,627.11,631.66,617.43,622.49,525275972,-0.016399999999999998
2003-01-23,622.54,626.98,615.11,625.18,507648971,0.0043
2003-01-24,625.69,629.79,604.74,609.43,444638089,-0.0252
2003-01-27,597.82,597.82,587.72,593.09,384229567,-0.0268
2003-01-28,590.54,600.56,589.51,600.56,345205612,0.0126
2003-01-29,601.25,602.18,581.13,583.35,562754518,-0.0287
2003-01-30,589.07,593.7,586.03,591.86,510747664,0.0146
2003-02-03,591.88,602.85,586.14,600.41,425272462,0.0144
2003-02-04,602.29,605.59,596.78,603.78,709178286,0.005600000000000001
2003-02-05,598.34,606.7,595.39,600.68,755849479,-0.0051
2003-02-06,601.74,603.55,586.43,589.5,519869103,-0.018600000000000002
2003-02-07,587.68,587.7,571.2,577.48,466702819,-0.0204
2003-02-10,573.09,579.71,571.96,577.25,459064194,-0.0004
2003-02-11,582.47,585.71,561.69,575.98,563284080,-0.0022
2003-02-12,572.87,583.29,572.46,583.29,353607933,0.0127
2003-02-13,584.97,585.74,572.42,575.67,402030462,-0.0131
2003-02-14,574.89,577.09,567.46,575.24,533853401,-0.0007000000000000001
2003-02-17,590.39,602.23,588.22,601.87,648037802,0.0463
2003-02-18,602.57,606.4,593.76,603.45,547232428,0.0026
2003-02-19,613.15,616.79,600.51,600.83,531013525,-0.0043
2003-02-20,601.29,606.22,597.97,605.51,1035938366,0.0078000000000000005
2003-02-21,605.26,605.26,597.04,603.6,798922851,-0.0032
2003-02-24,608.77,619.45,608.77,616.29,615301338,0.021
2003-02-25,604.67,605.34,592.25,592.25,524940140,-0.039
2003-02-26,594.42,597.69,588.94,590.26,567686163,-0.0034000000000000002
2003-02-27,580.91,585.33,576.07,582.46,562681711,-0.0132
2003-02-28,586.07,587.94,573.3,575.43,596286502,-0.0121
2003-03-03,578.5,590.55,577.54,590.04,605605682,0.0254
2003-03-04,581.09,581.68,573.15,576.58,584630837,-0.022799999999999997
2003-03-05,567.3,567.53,557.68,560.26,764029427,-0.028300000000000002
2003-03-06,564.74,564.87,551.8,555.33,735616162,-0.0088
2003-03-07,547.89,555.38,544.09,546.02,635049744,-0.0168
2003-03-10,545.54,548.29,541.29,544.24,607064192,-0.0033
2003-03-11,531.78,538.62,530.55,532.53,657882817,-0.0215
2003-03-12,531.17,534.76,524.53,531.81,793803561,-0.0014000000000000002
2003-03-13,530.86,531.78,514.43,531.78,679689861,-0.0001
2003-03-14,547.29,548.45,534.51,537.65,758918376,0.011000000000000001
2003-03-17,535.79,535.79,512.3,515.24,640102440,-0.0417
2003-03-18,536.69,539.3,526.86,537.31,682899437,0.042800000000000005
2003-03-19,534.86,546.68,534.64,541.78,615585455,0.0083
2003-03-20,553.63,568.66,548.45,568.46,1076215188,0.0492
2003-03-21,569.67,576.95,565.34,575.77,822452567,0.0129
2003-03-24,579.08,579.08,568.27,569.85,876051899,-0.0103
2003-03-25,550.55,558.44,550.28,554.98,882061670,-0.026099999999999998
2003-03-26,562.2,565.5,551.41,554.79,890660401,-0.0003
2003-03-27,550.54,551.8,546.46,549.26,604574235,-0.01
2003-03-28,552.13,556.33,544.67,556.33,484310290,0.0129
2003-03-31,547.75,549.32,534.23,535.7,545045438,-0.0371
2003-04-01,529.07,538.68,525.51,538.56,525127088,0.0053
2003-04-02,540.92,543.54,533.13,542.92,639598051,0.008100000000000001
2003-04-03,555.73,556.21,543.58,545.24,626889200,0.0043
2003-04-04,540.26,558.84,536.7,558.01,550499272,0.023399999999999997
2003-04-07,566.93,589.34,563.26,585.9,796940973,0.05
2003-04-08,576.46,593.09,574.16,587.32,861426262,0.0024
2003-04-09,581.3,582.6,569.47,569.47,761952652,-0.0304
2003-04-10,569.51,578.56,565.83,577.73,741397417,0.014499999999999999
2003-04-11,577.09,597.02,574.3,582.97,900313113,0.0091
2003-04-14,590.04,603.41,588.91,594.4,719566534,0.0196
2003-04-15,606.6,608.19,599.15,604.99,789489344,0.0178
2003-04-16,616.32,625.01,614.45,621.34,894670026,0.027000000000000003
2003-04-17,614.67,619.62,611.94,612.72,789830918,-0.0139
2003-04-18,623.17,625.13,616.29,624.77,839908220,0.0197
2003-04-21,623.89,627.5,615.77,620.83,752354743,-0.0063
2003-04-22,614.98,614.98,601.85,603.32,773184791,-0.0282
2003-04-23,609.2,611.92,597.93,598.09,747944410,-0.0087
2003-04-24,598.2,600.93,584.43,588.35,692374873,-0.0163
2003-04-25,578.2,578.2,560.53,566.63,660783356,-0.0369
2003-04-28,559.03,573.34,556.15,569.02,467204093,0.0042
2003-04-29,580.44,599.1,579.11,597.36,529782368,0.049800000000000004
2003-04-30,597.23,604.21,593.16,599.35,452148611,0.0033
